title,location,job_id,level,job_url,keyword,description
Microsoft Dynamics CRM Lead Technical Consultant,"REMOTE, US",N/A,N/A,https://www.hso.com/careers/vacancies/microsoft-dynamics-crm-lead-technical-consultant-1/,Microsoft Dynamics,"As a Dynamics CRM Lead Technical Consultant you can expect to… Engage in developing value-adding solutions that meet the requirements of the clients' changing business needs   Be responsible for risk assessment, as-is and to-be processes, and gap fit verification   Provide business process consulting to help define the problem, propose and create the solution   Guide teams on project processes, deliverables and contribute to the proposal development, client training and internal capability building, as well as help detail the project scope   Define the design sessions and workshop agendas and meetings   Support the deployment of D365 CRM/Integration customizations by creating installation procedures and documentation   Develop within D365 CRM system, specifically with C#, JS w/ Angular JS Framework, XRM Page model, configuration of forms, workflows etc.   Develop Power Apps within D365   Develop Integrations (.NET, SSIS) using Microsoft’s latest integration APIs, WebAPI & KingswaySoft    Ensure that there is a formal process in place for testing and issues resolution; Drive the team to resolve all issues identified during the testing and QA phases   Sound great? If so, you'll have... Configuring, customizing & designing solutions    Multitasking, being flexible & paying close attention to detail     Leading a Technical Team on a project ensuring coding standards and approaches are maintained   Working in a highly collaborative team environment as well as working independently with minimal supervision    Solving complex problems with creative solutions    Learning new concepts quickly and thoroughly    Promoting the mission and  Shared Values  of our company"
Senior Technical Consultant Microsoft Dynamics 365 CRM (m/w/d),"CH, WINTERTHUR",N/A,N/A,https://www.hso.com/careers/vacancies/senior-technical-consultant-microsoft-dynamics-365-crm-mwd/,Microsoft Dynamics,"Tauche ein in eine Welte voller Möglichkeiten – Deine Mission Massgeschneiderte Lösungen entwickeln – Du konzipierst individuelle Softwarelösungen zur Optimierung von Geschäftsprozessen und setzt dabei C#.NET für Backend-Entwicklung (Custom APIs, Plugins, Migrationslösungen) ein. Beratung & Zusammenarbeit – Bereits in der Pre-Sales-Phase bringst du dein technisches Wissen ein, entwickelst innovative Konzepte und ermöglichst die optimale Nutzung von Microsoft Dynamics 365 CE. Integration & Customization – Du passt D365 CE an individuelle Kundenbedürfnisse an und integrierst es nahtlos in bestehende Systeme. Dabei nutzt du TypeScript, JavaScript & PCF Controls für die Frontend-Entwicklung. Code-Exzellenz sicherstellen – Du entwickelst zukunftsfähigen, qualitativ hochwertigen Code und sorgst für die nachhaltige Skalierbarkeit der Lösung. Schnittstellendesign & Integration – Du arbeitest systemübergreifend und konzipierst Integrationslösungen mit Power Automate und Azure Functions."
(Senior) Developer/ Technical Consultant Microsoft Dynamics 365 CRM (m/w/d),"DE, MUNICH",N/A,N/A,https://www.hso.com/careers/vacancies/senior-technical-consultant-crm-mwd-microsoft-dynamics-365-bundesweit/,Microsoft Dynamics,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit.    HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis.   Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI.   Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern.  Zum nächstmöglichen Zeitpunkt suchen wir eine/n (Senior) Developer/ Entwickler/ Technical Consultant Microsoft Dynamics 365 CRM (m/w/d) in Voll- oder Teilzeit. Maßgeschneiderte Lösungen entwickeln: Du gestaltest individuelle Softwarelösungen zur Optimierung von Geschäftsprozessen und setzt dabei u.a. in der Backend Entwicklung auf C#.NET (Custom APIs, Plugins, Migrationslösungen) Beratung und Zusammenarbeit:Bereits in der Pre-Sales-Phase unterstützt du bei technischen Konzepten und ermöglichst die optimale Nutzung von Dynamics 365 Integration und Customization:Du passt Dynamics 365 an individuelle Bedürfnisse an und integrierst es nahtlos in bestehende Systeme. Dabei nutzt du u.a. TypeScript, JavaScript, PCF Controls für die Frontend-Entwicklung Code-Exzellenz sicherstellen: Du entwickelst zukunftsfähigen, qualitativ hochwertigen Code Schnittstellendesign & Integration: Du arbeitest systemübergreifend und konzipierst Integrationslösungen z.B. mit Power Automate, Azure Functions"
HSO International - Dynamics 365 CE & Power Platform Consultant,"REMOTE, NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/hso-international-dynamics-365-ce-power-platform-consultant/,Microsoft Dynamics,"Position International Dynamics 365 CE & Power Platform Consultant What is your goal? To become the best international D365 CE & Power Platform consultant Work on Dynamics 365 CE & Power Platform projects across the globe Take the next step! Are you looking for a job in which you develop yourself quickly and immediately receive a lot of responsibility? Does the combination of business processes and Microsoft technology appeal to you? Take a next step in your career path! Personal development As a CE & Power Platform Consultant, you will be in charge of your own career and personal development with the support of our organization, working side by side with the customers, making a difference. Just in a few weeks’ time you will be ready to step into the exciting world of IT consultancy and business processes, supported by the newest Microsoft solutions. Leading Microsoft Partner HSO belongs to the elite Microsoft Dynamics Inner Circle, restricted to the top 1% of all Microsoft partners worldwide, and has delivered successful implementations in almost every country in the world. Today the business employs c. 2500 professionals and maintains a worldwide presence with locations in Europe, North America and Asia. HSO International Together with 250+ colleagues at HSO International, you are a point of contact for companies that understand the big picture and oversees issues of cross-border implementations. You follow the HSO Excellerate methodology to execute projects in a predictable manner, delivering high-quality results in a most efficient way. Learn more about Life at HSO International: https://www.hso.com/en/campaigns/life-at-hso-international/"
Solution Architekt Microsoft Dynamics 365 (m/w/d) - bundesweit,"DE, BÖBLINGEN",N/A,N/A,https://www.hso.com/careers/vacancies/solution-architekt-microsoft-dynamics-365-mwd-bundesweit/,Microsoft Dynamics,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit.   HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis.   Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI.   Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern.  Technische Beratung und Begleitung unserer Kunden im Pre-Sales-Prozess – Du bist erster Ansprechpartner bei allen technischen Fragestellungen Analyse von Geschäftsanforderungen und deren Umsetzung in skalierbare Dynamics 365-Lösungen (Finance, Sales, Customer Service u.v.m.) Entwicklung von Architekturkonzepten und Systemdesigns gemäß Microsoft Best Practices Verantwortung für die technische Gesamtarchitektur einschließlich Integrationen zu Drittsystemen wie Power Platform, Azure Services und Data Lake Steuerung unserer (Multiworkload-)Implementierungsprojekte und technischer Ansprechpartner für intern und extern"
Sales Manager Microsoft Dynamics 365 CRM (m/w/d) - bundesweit,"REMOTE, DE",N/A,N/A,https://www.hso.com/careers/vacancies/sales-manager-mwd-microsoft-dynamics-365-crm-remote/,Microsoft Dynamics,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit.   HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis.   Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI.   Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern.  Du arbeitest an vielfältigen Anwendungsthemen rund um die modernsten CRM Cloud Lösungen von Microsoft. Du bist nach entsprechender Einarbeitung für den Ausbau unseres Neukundengeschäftes im gehobenen Mittelstand bzw. im internationalen Enterprise-Kundensegment verantwortlich. Du qualifizierst entsprechende Verkaufschancen im Markt und führst diese in Zusammenarbeit mit unserem CRM Presales- und Beratungsteam zum erfolgreichen Abschluss. Du gestaltest und organisierst Präsentationstermine und Workshops zum HSO Portfolio und zu unserer Projektmethodik. Du stellst traditionelle Arbeitsweisen und Prozesse in Frage und agierst als “Challenger” im Kontext der individuellen digitalen Agenda unserer Kunden. Du bist der zentrale Ansprechpartner für unsere Interessenten und arbeitest eng mit unserem Marketing- und Vertriebsteam sowie mit Microsoft zusammen. Eine interessante und vielseitige Herausforderung, bei der Teamwork wirklich zählt."
HSO GS - Solution Architect - Microsoft Dynamics 365 F&SCM,"REMOTE, IN",N/A,N/A,https://www.hso.com/careers/vacancies/hso-gs-solution-architect-microsoft-dynamics-365-fscm/,Microsoft Dynamics,"Location: Remote Experience: 12+ years Job Type: Full-time Job Overview: We are seeking a highly skilled Solution Architect with extensive experience in Microsoft Dynamics 365 Finance & Supply Chain Management (F&SCM) to lead enterprise-wide implementations. The ideal candidate will have a deep understanding of ERP architecture, solution design, and business process optimization across multiple industries."
(Senior) Consultant Microsoft Dynamics 365 Customer Service (m/w/d) - bundesweit,"DE, BÖBLINGEN",N/A,N/A,https://www.hso.com/careers/vacancies/senior-consultant-microsoft-dynamics-365-customer-service-mwd-bundesweit/,Microsoft Dynamics,"Gestalte mit uns, wie Technologie Unternehmen verändert – und deine Karriere gleich mit.   HSO gehört seit über 21 Jahren zum Microsoft Inner Circle – der exklusiven Top 1 % aller Partner weltweit – und wurde 26-mal als Microsoft Partner of the Year ausgezeichnet. Mit über 30 Jahren Erfahrung, 2.800 Mitarbeitenden aus 43 Nationen und 33 Standorten weltweit verbinden wir technologische Exzellenz mit tiefem Branchenverständnis.   Bei HSO arbeitest du an innovativen Projekten, direkt an der Schnittstelle zwischen Business und moderner Microsoft Cloud – von Dynamics über Azure bis hin zu Data & AI.   Du willst nicht nur beraten, sondern gestalten? Dann werde Teil von HSO und bring dein Know-how dorthin, wo es zählt: in internationale Projekte, moderne Technologien und ein Team, das deinen Anspruch teilt, besser zu sein als gestern.  Deine Aufgaben: Beratung von Kunden bei der Digitalisierung von Customer-Service-Prozessen mit Fokus auf eine ganzheitliche Customer Experience Entwicklung innovativer Konzepte und Umsetzung von Lösungen auf Basis von MS Dynamics 365 und der Power Platform Optimierung und Automatisierung von Serviceprozessen durch den Einsatz von KI und Chatbots Integration von Call-Center- und Telefonielösungen in MS Dynamics Customer Service Planung und Durchführung von Workshops sowie Trainings für Kunden Leitung und Mitwirkung an Projekten zur Einführung neuer Technologien und zur Verbesserung bestehender Prozesse"
Senior Dynamics 365 Finance Consultant - New Zealand,"AU, MELBOURNE",N/A,N/A,https://www.hso.com/careers/vacancies/senior-dynamics-365-finance-consultant-hso-australia-or-new-zealand/,Microsoft Dynamics,"HSO is a leading Microsoft Partner with an established pedigree in Dynamics. Although we are relatively new to the ANZ region, we have quickly made our mark as a safe pair of hands for customer's D365 implementations. Our rapid growth over the last 2 years means we are now looking for Senior D365 professionals to join our growing team. This role can be based in New Zealand (Auckland / Christchurch). ______________________________________________________________________________________________ As a Senior Dynamics Finance Consultant, working within a team of like minded professionals, you will be highly motivated to deliver innovative solutions to our customers. You will have extensive experience of Dynamics 365 F&O Finance implementations, either leading a team or as a key member of a wider team. You must have deep knowledge of Finance modules and be able to demonstrate the ability to advise and guide customers on best practice in a proactive way leveraging your industry expertise and previous implementation experiences. You must have excellent written and verbal communication skills, with the ability to communicate effectively to a wide range of stakeholders and colleagues. You will be required to lead workshops ensuring information is gathered succinctly and accurately to reflect customers requirements. Your documentation must be of a high standard and you will be well versed in the use of Azure DevOps. In addition to this, you must have: The right to work in either New Zealand; A minimum of 7 years Dynamics experience across a number of Finance modules; Experience of end to end delivery including all aspects of the project lifecycle; Previous experience in consulting, ideally within Australia or New Zealand; Strong analytical skills and a curious mind, with a desire to constantly push the boundaries of your knowledge; Excellent presentation skills with the ability to engage customers and colleagues, and; Relevant Microsoft certifications"
HSO International - Dynamics 365 CE Field Service Consultant,"REMOTE, NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/hso-international-dynamics-365-ce-field-service-consultant-1/,Microsoft Dynamics,"Position International Dynamics 365 CE Field Service Consultant What is your goal? To become the best international D365 CE & Power Platform Consultant Work on Dynamics 365 CE & Power Platform projects across the globe. Take the next step! Are you looking for a job where you develop yourself quickly and immediately receive a lot of responsibility? Does the combination of business processes and Microsoft technology appeal to you? Take the next step in your career path! Personal development As a CE & Power Platform Consultant, you will be in charge of your career and personal development with the support of our organization, working side by side with the customers, making a difference. In a few weeks, you will be ready to step into the exciting world of IT consultancy and business processes supported by the newest Microsoft solutions. Leading Microsoft Partner HSO belongs to the elite Microsoft Dynamics Inner Circle, restricted to the top 1% of all Microsoft partners worldwide, and has delivered successful implementations in almost every country. Today the business employs more than 2.500 professionals and maintains a worldwide presence in Europe, North America and Asia. HSO International With 300+ colleagues at HSO International, you are a point of contact for companies that understand the big picture and oversee issues of cross-border implementations. You follow the HSO Excellerate methodology to execute projects predictably, delivering high-quality results most efficiently. Learn more about Life at HSO International: https://www.hso.com/en/campaigns/life-at-hso-international/"
Functional Consultant - Dynamics 365 F&O,"MK, SKOPJE",N/A,N/A,https://www.hso.com/careers/vacancies/functional-consultant-dynamics-365-fo/,Microsoft Dynamics,"We help companies modernize business operations, adopt intelligent automation, deliver real-time performance insights and connect the enterprise – accelerating the impact of digital transformation. Founded in 1987 and recognized as a trusted advisor, HSO is one of the world’s top business solution and implementation partners, large enough to serve, small enough to care. We are 100% dedicated to Microsoft technology, with practices that offer our clients a complete set of Microsoft cloud solutions from a single global partner. HSO is a proven global leader with unique delivery capabilities offered from our dedicated Microsoft practices in more than 31 offices across the Americas, Europe, Australia and Asia. HSO is a Gold Certified partner since 2002 and since 2006 has been a part of the Microsoft Dynamics Inner Circle, a prestige reserved for just 1% of Microsoft partners worldwide. Within HSO you’ll work with Microsoft Dynamics 365, Azure cloud platform and our unique, industry-specific solutions. As a Functional Consultant, you will:  Play a key role in the implementation, testing, and support of Microsoft Dynamics 365 F&O solutions. You will work closely with clients to configure and customize the system to meet business needs, conduct functional testing, and ensure successful deployments. Additionally, you will provide first and second-line support, troubleshoot functional issues, and contribute to continuous improvement initiatives. This role requires regular travel to client sites, where you will collaborate with teams, lead testing efforts, and ensure smooth project execution.  Key Responsibilities:  Participate in D365 F&O implementations, including system setup and configuration.  Conduct functional testing to ensure high-quality deployments.  Provide first and second-line support, resolving functional issues efficiently.  Develop Functional Design Documents, perform testing, and maintain documentation. Analyze root causes of recurring issues and recommend improvements.  Support clients during UAT and Hyper Care phases.  Prepare monthly reports and contribute to continuous improvement.  Work closely with technical teams, developers, and consultants to ensure seamless service delivery.  Mentor junior colleagues and share expertise.  Stay updated on D365 F&O updates and industry best practices."
Technischer Architekt - Microsoft Dynamics 365 / hybrid möglich,"CH, WINTERTHUR",N/A,N/A,https://www.hso.com/careers/vacancies/technischer-architekt-microsoft-dynamics-365-fscm/,Microsoft Dynamics,Du möchtest fester Teil eines engagierten Teams sein? Auch mal teamübergreifend an vielfältigen Projekten arbeiten? Und die digitale Transformation unserer Kunden vorantreiben? Dann bewirb dich jetzt als ... Technischer Architekt - Microsoft Dynamics 365 Deine neue Herausforderung Leitung technische Umsetzungen von Microsoft D365 Projekten Projektkernteam Member Koordination und Begleitung des Entwicklungsteams Konzeption von Lösungen und technischer Ansprechpartner Unterstützung bei der Aufnahme von Geschäftsprozessen Entwicklung ERP-Lösungen mit Microsoft D365
Dynamics 365 CE Support Functional Consultant,"AU, SYDNEY",N/A,N/A,https://www.hso.com/careers/vacancies/dynamics-365-ce-support-functional-consultant/,Microsoft Dynamics,"HSO is a leading Microsoft Partner with an established pedigree in Dynamics. Although we are relatively new to the ANZ region, we have quickly made our mark as a safe pair of hands for customers' D365 implementations. Our rapid growth over the last 2 years means we are now looking for a Dynamics 365 CE Support Functional Consultant to join our growing team. This role can be based in Australia or New Zealand (Sydney / Melbourne / Brisbane / Auckland / Christchurch). Position Overview The Dynamics 365 CE Support Functional Consultant is responsible for providing advanced functional support and expertise on Microsoft Dynamics 365 Customer Engagement (CE) applications. This role involves troubleshooting and resolving issues, configuring and customizing the platform, and ensuring that clients maximise the value of their Dynamics 365 CE investments. Key Responsibilities Functional Support: Provide functional support for Dynamics 365 CE applications, addressing issues related to configuration, customization, workflows, and integrations.Issue Resolution: Troubleshoot and resolve functional problems, logging and managing support tickets through to resolution. Client Communication: Maintain clear and effective communication with clients, understanding their needs and providing timely updates on issue resolution. Configuration and Customization: Configure and customize Dynamics 365 CE as per business requirements, including entity creation, form customization, and workflow automation. Training and Documentation: Provide training to users on Dynamics 365 CE functionalities and create comprehensive documentation for processes and configurations. Continuous Improvement: Identify opportunities for system and process improvements and collaborate with development teams to implement changes. Compliance and Best Practices: Ensure all configurations and customizations comply with Microsoft best practices and organizational guidelines."
HSO GS - MS Dynamics D365 FO Finance Senior/Lead Functional Consultant,"REMOTE, IN",N/A,N/A,https://www.hso.com/careers/vacancies/hso-gs-ms-dynamics-d365-fo-finance-seniorlead-functional-consultant/,Microsoft Dynamics,"About HSO HSO Success and Ambition HSO are a leading Microsoft Dynamics Gold partner who were founded in 1987 specializing in sectors such as Retail, Rental, Manufacturing, Professional Services and Local Government. With a head count of over 280 employees in the UK, winning multiple awards such as 2020 Microsoft Partner of the Year, Best Tech company 2021 and Top 3 Large Companies to work for 2021 our reputation in the Dynamics Market is higher than ever. Prioritizing customer satisfaction, our expertise and pragmatic approach to each customer’s business needs enable us to provide a 100% reference-able solution, supported by award winning 24-hour support. Our recruitment moto has always been – ‘We don’t want good people to just join us, we want them to stay with us’. Ensuring our employees are challenged, supported and engaged in our wider family is key to our continued success – we have a designated Learning and Development Team who are continuously offering the best training on the market, combined with an Engagement Team who are creative in ways we can have social activities virtually. From online chess tournaments to coffee mornings, to Netflix and book clubs, virtual singing classes, online yoga – the list is endless!"
HSO International - Dynamics 365 UO (AX) Supply Chain Senior Consultant,"REMOTE, NL, AMSTERDAM",N/A,N/A,https://www.hso.com/careers/vacancies/hso-international-dynamics-365-uo-ax-supply-chain-senior-consultant/,Microsoft Dynamics,"What is your goal? To become the best international D365 ERP supply chain, consultant Work on Dynamics 365 (AX) projects across the globe Take the next step! Are you looking for a job where you develop yourself quickly and immediately receive a lot of responsibility? Does the combination of business processes and Microsoft technology appeal to you? Take the next step in your career path! Personal development As a Senior ERP Consultant, you will be in charge of your career and personal development with the support of our organisation, working side by side with the customers, making a difference. In a few weeks, you will be ready to step into the exciting world of IT consultancy and business processes supported by the newest Microsoft solutions. Leading Microsoft Partner You work with Microsoft Dynamics 365, Azure cloud platform and our unique, industry-specific solutions to develop the best strategy for a digital transformation and design, implement and manage innovative cloud solutions for our customers. HSO International With 200+ colleagues at HSO International, you are a point of contact for companies that understand the big picture and oversee issues of cross-border implementations. You follow the HSO Excellerate methodology to execute projects predictably, delivering high-quality results most efficiently. Learn more about Life at HSO International: https://www.hso.com/en/campaigns/life-at-hso-international/ Key Responsibilities Deliver and implement Dynamics 365 F&O (AX) modules internationally; Deliver high-quality business and software application services to clients; The creation of high-quality and sustainable client solutions; Deliver all consultancy according to the HSO Project Methodology, ensuring that all software applications are implemented successfully according to the project plan; Measure customer expectations of business knowledge, skills and behaviour; Identify business/project risk and mitigate or communicate as necessary; Communicate progress updates to relevant parties both formally and informally; Participation in pre-sales activities as requested; Always represent HSO International professionally and positively; Advise customers on industries’ best practices proactively rather than passively. What does that mean for you? You work with Microsoft’s Azure cloud platform, Dynamics 365 and our unique, industry-specific solutions to develop the best strategy for a digital transformation and design, implement and manage innovative cloud solutions for our customers. We don’t just want you to join HSO International; we want you to stay! We don’t want you to have a job with us; we want you to have a career with us. We are ambitious to continue to be a world-class global implementation company. Our people are ambitious for the company, and they are ambitious for themselves. We’ll hire you not just because of where you’ve been and what you’ve done but where you can go and what you can do in the future."
